order_id,order_purchase_timestamp,classe_real,probabilidade_atraso,classe_prevista
4128f35defa24e9fb110452626b9b824,2018-05-27 09:00:51,0,0.2242649353444989,0
fc8e9d7ad7a42cc52cd8438eaf428ed3,2018-05-27 09:16:35,0,0.09456874307463967,0
09d8a4bcd943fd4bfc7dd6b64b7c328e,2018-05-27 09:24:57,0,0.4417786716869193,1
9ba0165adc8f80295e82cb5418788889,2018-05-27 09:34:33,0,0.272402597557462,0
037f15d346c870059c0e6f4275a01206,2018-05-27 10:25:22,0,0.20511784015368956,0
d2ddc09916a8bcc31353edfe699da8e8,2018-05-27 10:59:39,0,0.29751177430654785,0
101d0c9df867a5f28ff3af69bb2a13d7,2018-05-27 11:00:52,0,0.14007091685111714,0
24d505034382a8c43dd5524e1b4eb3fe,2018-05-27 11:07:24,0,0.3173352546802371,0
70102042893558dbf834b15a4b4fcbcb,2018-05-27 11:13:44,0,0.06242264746450913,0
bb54e9bf4bdb6c6391a7c6b517748b9f,2018-05-27 11:41:32,0,0.1574949385564971,0
d80acd042318a15fe9be8faa8ee23d06,2018-05-27 11:44:23,0,0.08593393333694979,0
5919e9d15d8693529eecf3b5fcdc7327,2018-05-27 11:55:26,0,0.20598091877584812,0
246a0dd11a624cd29b8c5dc2e56fa1dc,2018-05-27 12:07:46,0,0.12721775320741457,0
1c3680cf7c64b8f0419ae839d0a44db6,2018-05-27 12:07:47,0,0.14703791290300242,0
393e94e2f17c63ed71d08a663a06e9fd,2018-05-27 12:12:33,0,0.19318174319190848,0
36fb716af0b33abaac585787ccd0c0af,2018-05-27 12:20:21,0,0.2299431619952669,0
74f1a239af663d84eff6f108b68386c6,2018-05-27 12:30:34,0,0.29015206154608064,0
48340ddd156767e80ea7a05abc8a0af4,2018-05-27 12:30:34,0,0.06843836505500214,0
cf5fbcc5962bb18037e4cc158c21c14e,2018-05-27 12:31:50,0,0.2496325504189116,0
7c7dc1f3affc0d38b97ea22a8aeedb82,2018-05-27 13:02:43,0,0.16593235903752837,0
fceffa5aa5435f18bb997278808e5915,2018-05-27 13:06:58,0,0.13273707153289976,0
d14ebe879e1587746439c3652f063eb4,2018-05-27 13:07:45,0,0.06563247024241413,0
d0e60fe0d150be98baa246426889d6cb,2018-05-27 13:23:48,0,0.13191032759309665,0
e2ec0a81f014ff5006648b818c33219c,2018-05-27 13:34:45,0,0.15023050335101723,0
a802ae0c41c749a4a9acbe8052f23105,2018-05-27 13:37:04,0,0.14015193295041026,0
a44e2259c6908814d76871d497766ae9,2018-05-27 13:47:53,0,0.5347313744254972,1
660a6fbde01967fda369dc69c3d4b50a,2018-05-27 13:49:20,0,0.12203648343281627,0
b81b7bbd880517f099a053130e75d933,2018-05-27 14:04:27,0,0.03254358794045619,0
3a83f1410163fa52e0679c788b31a039,2018-05-27 14:07:23,0,0.08047550258366512,0
4e3b98e5d43c106c546ac2dac4ea5db6,2018-05-27 14:54:36,0,0.46761251540399595,1
961f692ce5a2ba7cc51c00f59ea72d5f,2018-05-27 14:56:55,0,0.10294236859228965,0
44809c64bc4e272b0ffd44dcaa3beb8c,2018-05-27 14:58:45,0,0.06996330507886092,0
91a96b5defab51616ef57e6b57d47969,2018-05-27 14:59:49,0,0.2802219847276604,0
f526502583165bcf37f59cb5092ba1e7,2018-05-27 15:04:55,0,0.17828548201045638,0
de9b643d6a5e2c0aebb7526ffae6ae87,2018-05-27 15:19:36,0,0.32385533586472687,0
a07190c439d2e3c83b6a6952ae53ce6e,2018-05-27 15:23:47,0,0.07149775352763671,0
9f0b93157ce9331253cad4298ce6af61,2018-05-27 15:26:14,0,0.23822330070884945,0
74fcadc7525caabfaf228fbe8ab6d129,2018-05-27 15:27:50,0,0.2603142402445925,0
bb4648eb654b7296660ddcbc2ac64c0f,2018-05-27 15:56:17,0,0.5196063032788666,1
742d862c30615984a57a26626cd1b40f,2018-05-27 15:57:57,0,0.18145507431074473,0
211635839640ec89714ed4410c5d9eea,2018-05-27 16:00:16,0,0.1474750586231641,0
a1a11a4a2c9a4745ef09bc18e053b51a,2018-05-27 16:26:55,0,0.48246013967243934,1
8b24ac1b82b802b6b9ea3c31435a91ac,2018-05-27 16:27:37,0,0.0728728137280455,0
f1487beee9bcc5d6921a3e5ddcb63623,2018-05-27 16:40:54,0,0.1152983224655468,0
b0247f256d2486d4cb5f3bf93dd84eb4,2018-05-27 16:42:04,0,0.16528704191444413,0
a21373b020b3665e910d3da0ca078094,2018-05-27 16:42:58,0,0.183266487198866,0
f2dd7ec887233f5e7d50f80b813d4c2a,2018-05-27 16:54:10,0,0.16309249286543095,0
28ba5952fc9baba1dc6797734ca82680,2018-05-27 17:10:15,0,0.20543972614799313,0
019543c0de8386be97738b589ee695aa,2018-05-27 17:10:25,0,0.3054922252466894,0
2d46df0a9debda5d4ca0d1f8058bf73a,2018-05-27 17:11:47,0,0.05733045134665234,0
e1ebf9d9fbf1f356179a8f969dc8c4c5,2018-05-27 17:14:06,0,0.11604282756738972,0
7e674200831cc38f43106d153aa17d7c,2018-05-27 17:22:15,0,0.2400442472246128,0
468be8d69d6a7ae5dffc7d6c694370f0,2018-05-27 17:29:44,0,0.26983891469952076,0
ba01067136771e2103d611dc1d74d709,2018-05-27 17:42:25,0,0.2634355374103503,0
8870e37cd5b4a6ff4b0b3c2a02e471ae,2018-05-27 17:54:11,0,0.20229653935511466,0
ec1fc57b72a7bbe5b32f9c606510db76,2018-05-27 17:59:00,0,0.1520618908856129,0
47cb4463bc05e404b98e743111a61378,2018-05-27 18:02:10,0,0.04853675324939206,0
41656e5eacc8e9cc1efe1609ea2eb0ba,2018-05-27 18:11:18,0,0.3674570232875294,1
e8bbe1e50121557f66b60660a6b62289,2018-05-27 18:14:56,0,0.13588685260971303,0
649aa4ae69d60a0b65b5270e737081be,2018-05-27 18:21:21,0,0.4081176326319749,1
1570fe1d14badec761d75ca93916bd6a,2018-05-27 18:26:29,0,0.1713104074383474,0
9d107f7c71a717cfcccc479c9e300302,2018-05-27 18:27:52,0,0.22457150965114628,0
099a55045696dde09f58f62e8e82a542,2018-05-27 18:29:11,0,0.30747353187510695,0
1ac7f4db91b508245c27b68092a2d401,2018-05-27 18:33:39,0,0.33978980779849755,1
6dbbe1fc68ddafdaa158c5ad25ddef2e,2018-05-27 18:35:05,0,0.191768798710417,0
9b154f568f003a7bb924121e0f6bec40,2018-05-27 18:47:10,0,0.43113978614132986,1
2061d416cce74e744423747a2b87f330,2018-05-27 19:01:34,0,0.1087190037633022,0
3a32345081c149e0850db894cf22dc03,2018-05-27 19:06:04,0,0.04710353167352981,0
8c220191863704ecc09c293c1d723797,2018-05-27 19:10:54,0,0.27298209954582975,0
2adb2f19ddcdf638f5c1284f84e4fe18,2018-05-27 19:13:16,0,0.12576863368087562,0
808beec7603db80bc6a975bc9f509814,2018-05-27 19:17:18,0,0.30518303786963025,0
a38fda8c7745d9c406a48daf230f957a,2018-05-27 19:47:43,0,0.17005911398020987,0
e7b5bbd928c9dcaa3466502cd99b4907,2018-05-27 20:13:46,0,0.2581485318330726,0
99a01ac9c1c718ea6eac9fac178552cc,2018-05-27 20:28:54,0,0.18858533039026273,0
baeda1a6ab86cb05572b31817ab4e413,2018-05-27 20:33:05,0,0.21384354239943004,0
928b36b446783bb571df5c8c3eb239d0,2018-05-27 20:37:58,0,0.2076324394751556,0
95087a791500e383c039460bbd6bcb57,2018-05-27 20:41:52,0,0.17945073697098618,0
a75f9d41f99d675f35ab8b90b2dc9b2f,2018-05-27 20:45:09,0,0.17322153760533462,0
2bbf04c7da16334276d95e3f4b7b938d,2018-05-27 20:49:04,0,0.5454543809815025,1
4bacb60c9bdaab084b0354a3f7063af4,2018-05-27 21:12:29,0,0.15805931043854465,0
60836a0b2a1b5051e61371cf04a16574,2018-05-27 21:34:10,0,0.1450546681165084,0
25f3f0ae63b48a081e219325f1d4df84,2018-05-27 21:35:39,0,0.07939269436096731,0
3cd74c600666380ec586606e62f1d20d,2018-05-27 21:42:16,0,0.06158350406066083,0
4f2d72bec3f76b37047967ded26335f2,2018-05-27 21:44:08,0,0.4236637350280497,1
d0cae991bbc57c3c2205b0076b2d1489,2018-05-27 21:44:38,0,0.16334154802472894,0
7b3950b933fe73d96ce4359a1caf38ea,2018-05-27 22:13:33,0,0.12189755102942813,0
73b83fe6a84d80f819839c0f93413771,2018-05-27 22:21:55,0,0.12848042303991428,0
bee8e1ed5119e2f2a4bfb408ab6ab177,2018-05-27 22:26:57,0,0.3282335691579356,0
115ddcd2b83359bb06dd6dde700fb33d,2018-05-27 22:49:58,0,0.1556924804070934,0
fc699344c004d1635c1e3a27f707c8b6,2018-05-27 23:03:10,0,0.17877648878462737,0
889d938cda41ef5efe5e59f2d72506ca,2018-05-27 23:03:32,0,0.1943514032541767,0
3cba3b35a00b76f3a83d1cd84bd9becd,2018-05-27 23:24:55,0,0.058538223879611655,0
9fae636d2c51d2a8feb6734c92aa131f,2018-05-27 23:50:48,0,0.1296121433844483,0
04c28d1572e04b2b3e5b80ca7559e750,2018-05-27 23:56:01,0,0.0987618633616337,0
e156c06e2ceacafe7263782d2115fca8,2018-05-28 00:07:28,0,0.1691663755697253,0
a6ff9f38d02f65f7ad74bfc2dd1813cf,2018-05-28 00:30:36,0,0.12985003252438343,0
e33865519137f5737444109ae8438633,2018-05-28 00:44:06,0,0.16527404005579105,0
a56a69de5d08abcdd997b45a40cdbeed,2018-05-28 02:16:38,0,0.1403649173510361,0
4050a0495b8fab90bb5285f6c37d61e9,2018-05-28 02:36:05,0,0.18207490746092614,0
33fc7baa13a1f53c49812053516172e7,2018-05-28 07:44:57,0,0.4260029247489781,1
b537ca3494311804a1191ad6a0dddf05,2018-05-28 07:50:53,0,0.15428077524988448,0
a65d018a7a1122b4312c742d7107e021,2018-05-28 08:28:44,0,0.15778268650842078,0
d76b164e4e70f560ba7c2d4f155b09d7,2018-05-28 08:31:13,0,0.1691817158353108,0
c164550f33679da3d32b3ce6078cffda,2018-05-28 08:47:35,0,0.2902133647917967,0
292bb4eb07f86cd88e500ee1dd10523d,2018-05-28 08:53:58,0,0.06967567825202291,0
97f0469c4d923101d383461947f575bd,2018-05-28 09:03:49,0,0.10303152553207279,0
5dd21baa3b88bf3e97bcc80aa1b0b52a,2018-05-28 09:07:47,0,0.11456179519036706,0
9f64fb4d29aa2f254cc325c59a8f8b00,2018-05-28 09:17:07,0,0.2921068457258072,0
3d4bfa3de7e617f61d1ee3c87e95b204,2018-05-28 09:26:31,0,0.0684133035928066,0
8d37e7a787d783b75379ef856107b40a,2018-05-28 09:38:57,0,0.29290126967658503,0
278d3d690a2154d06eb95b5a171ade8f,2018-05-28 09:39:27,0,0.29551256796880454,0
e98f62f167c0c56e1d6e2c852bf04adf,2018-05-28 09:57:09,0,0.02272125148184636,0
da9713f62e0d54668895dd0ca6ddbb64,2018-05-28 10:00:37,0,0.34091391461869275,1
5be9662cf57b643907e692632ff63fdc,2018-05-28 10:04:33,0,0.1785454301701738,0
6dcf09925bad5c21f9694df7c7064435,2018-05-28 10:14:08,0,0.3415539991997045,1
4f38a875c972c4803a792f62b999b4cd,2018-05-28 10:31:05,0,0.25729715698115085,0
9c5548e522bd06824106a8713a019e1b,2018-05-28 10:38:34,0,0.2892380711663908,0
2f9e3156d784ec07c5e1b8075263562f,2018-05-28 10:40:18,0,0.3626273329418756,1
8e01476de7658766c75d118e291d2b16,2018-05-28 10:40:23,0,0.2992871820687777,0
f6c8d57f0ca0ee7b2f2fd5d967ce4b4f,2018-05-28 10:40:49,0,0.2594580806166575,0
aadf5fc042b64c57d336c1ad8a28a455,2018-05-28 10:44:56,0,0.09126429845799872,0
eea5cc5fc9932c98e7bc8a58c32da4f8,2018-05-28 10:45:05,0,0.25535181202831325,0
c54d822dcfd0f7c672574a607c9403b3,2018-05-28 10:48:10,0,0.14887896828256159,0
e2daa9281728e47abae1c8799a4abd9d,2018-05-28 10:54:42,0,0.23186958988085832,0
4a8b56b6641818f8cf2457dedd663bcf,2018-05-28 10:54:51,0,0.3548648891933797,1
53b122ab361cdd253c61d8f63bdc2a75,2018-05-28 10:55:14,0,0.2255723486639699,0
9544da84a1f36efaf61504e2fbed951a,2018-05-28 11:01:11,0,0.2786121858198917,0
96a8d065c3f2dbde8c6ff7fae00a2f35,2018-05-28 11:02:23,0,0.4038295589191873,1
101239b587ffbf256b1cf48485854842,2018-05-28 11:13:09,0,0.2618046336378899,0
811c07cfc688fdcbdc6802617db18822,2018-05-28 11:14:09,0,0.4100748625965788,1
2d30bcdaaf18c2598140aa6f7f230216,2018-05-28 11:21:24,0,0.5166069033526451,1
9797613eed6fac4314c4d5c9132c7ff4,2018-05-28 11:27:41,0,0.2335359220450721,0
dcd9141cf681c0a831e8988b32156d3c,2018-05-28 11:35:37,0,0.1726283566651905,0
d1d9e82abdaaa28b562b48d23f5e8203,2018-05-28 11:40:49,0,0.2164817273638416,0
790710021a014a0263cef04999d451ee,2018-05-28 11:58:55,0,0.14574081118367083,0
3c2ce68a8ae197f1c0761e0e49486673,2018-05-28 12:01:10,0,0.3740162373512831,1
bf2f7a16704936db1686ba2711614520,2018-05-28 12:03:55,0,0.16584102526670177,0
788991fbee9d367d8b625d471c2d252f,2018-05-28 12:36:33,0,0.3000682172494353,0
53ae9aaa6ba9fefffe3c0db94f4d2c43,2018-05-28 12:44:25,0,0.139140407369456,0
492bed007520827cbed51959e4ce4385,2018-05-28 12:53:12,0,0.0886463285196664,0
0cf3d6e83dcc1117999a235fd6dae842,2018-05-28 12:59:14,0,0.14224727246479146,0
45b0b9012eea515351639078d2676a65,2018-05-28 13:10:38,0,0.1137448390261275,0
4d312c4094736b92bf0f13f99d80ec86,2018-05-28 13:14:51,0,0.32241568147181954,0
0927272c1caea73a32570e9de18c2bb7,2018-05-28 13:31:20,0,0.18904245981007398,0
d323b02e4d09a0a84bda45d240aeb3c0,2018-05-28 13:37:22,0,0.2867920560845639,0
daaa1175302ea22f08aede6bd5bee8bf,2018-05-28 13:49:19,0,0.17174697437259998,0
d819490edd3b5a3d69b114bb1eed977e,2018-05-28 13:49:51,0,0.1632533677846496,0
e9de409fda259726830399eaf5fb4e42,2018-05-28 13:52:12,0,0.19025247038020332,0
84e68b5d2be9ab9146ea264fa27c9a34,2018-05-28 13:56:28,0,0.15840906328753152,0
810a20b5d63b93c766be34093cf05187,2018-05-28 13:57:59,0,0.2561272706498812,0
0617fd3db51fa6cbebde41b9bd34b406,2018-05-28 14:03:52,0,0.18548218857348683,0
b18a68dda772cde59ef17d4fbbfe8c7e,2018-05-28 14:05:37,0,0.0949039117237607,0
7ffd48a27c90a946cfa8198b76a7120c,2018-05-28 14:11:57,0,0.5188184289567789,1
455003334f4430e9e9e902199bcecbcb,2018-05-28 14:17:55,0,0.23144019141417058,0
1422a4b4a2aa8b66fd49ff5557200b42,2018-05-28 14:18:26,0,0.5594092515532327,1
2ef2818bc1477c39bc32b093812b85e8,2018-05-28 14:33:54,0,0.1883689534267507,0
d2485e80a65cd94cd4a4755e0934bf47,2018-05-28 14:37:22,0,0.3305831969600985,0
a0b07a92ce295982730306c83af1da2a,2018-05-28 14:45:03,0,0.3100252985113076,0
916176e8ce74772807cfb28860535ae0,2018-05-28 14:51:21,0,0.2595368403615285,0
8ee3d811c7a49f0f3be646dfb3489e75,2018-05-28 14:52:34,0,0.42998449243558473,1
cec0dfdf4408bef61c7d93b02a41f92c,2018-05-28 15:18:56,0,0.3811712034974205,1
3a63202e1f2029f6ee42f498e87fa599,2018-05-28 15:23:33,0,0.22159290256884323,0
a1dd8c3d72d95a11312293743c4064a6,2018-05-28 15:23:45,0,0.3831989972475743,1
ba506068ed3555effa5ca62cd1b22225,2018-05-28 15:23:57,0,0.17275377698549116,0
513e088b2c0d0279b2df18d115a0d39d,2018-05-28 15:37:54,0,0.31650218536407365,0
13e6d8c97847f1b195474fab7dd73bde,2018-05-28 15:53:08,0,0.2240741379955933,0
b4e47a448289bb284758470f606229c4,2018-05-28 15:54:55,0,0.2825727377290332,0
d905ef2a3ee51aff370cf4ca43eb5e8d,2018-05-28 16:08:37,0,0.050380575905488764,0
43d5113f8c14cc2c72b763c801f47ac6,2018-05-28 16:10:19,0,0.21320440012896447,0
72b02234375680d174bc9fecfb0fd9fe,2018-05-28 16:15:22,0,0.1926825435670998,0
e0e210a3f0dfc7642e0cbda856590eb3,2018-05-28 16:30:36,0,0.13502039142911643,0
d2421ba8e68d2ecb6f32d08202ba292e,2018-05-28 16:34:55,0,0.08187459928587136,0
1e73ecf14966e33e06e79c339fb3f7cd,2018-05-28 16:37:29,0,0.12257717400075471,0
3041108a3798c0b8ce8a9bb8efaaebd5,2018-05-28 16:45:51,0,0.3619134328015605,1
13177245f820dca10cd9968a2a395b1d,2018-05-28 16:52:57,0,0.08558222297066409,0
67adc926d34e13b8e6144b020f0e1153,2018-05-28 17:01:03,0,0.1965817199394361,0
8d177df0bc7f19cc605da776c8730ce8,2018-05-28 17:01:26,0,0.2639889371588997,0
e63271442e778d83ae9868408c1028e7,2018-05-28 17:05:02,0,0.4921362813947002,1
1efa3bd33f2a887addccba92edc88340,2018-05-28 17:11:38,0,0.2581521748879972,0
cab041584e63bfe6a389916c8f469abc,2018-05-28 17:12:26,0,0.15356609990705328,0
c29713133e5e33937af1a6e1e1370552,2018-05-28 17:20:02,0,0.17127346828177542,0
b5eb3252f8e5ded7044d176ed49e2ecb,2018-05-28 17:23:08,0,0.023678852700862733,0
4c53b2ac030f08c0469e8de45af2e400,2018-05-28 17:24:42,0,0.338954863189089,1
4b4c7655aadab4cf1eb81eddf40afcaf,2018-05-28 17:31:06,0,0.1273432484148398,0
02d273267575a29864f552b2de598580,2018-05-28 17:31:20,0,0.363947007144878,1
faf4b0fe89a6f599276eccc2f5944ca6,2018-05-28 17:35:19,0,0.04327134666863331,0
e4355b11f8adb9cfd1883d34dfedb6c7,2018-05-28 17:42:26,0,0.15452249454873712,0
facd4b7395a3bf5f4536e64cf5d7668a,2018-05-28 17:43:26,0,0.269772116788175,0
915f541ee5f9fd7b10797945cfabf971,2018-05-28 17:57:07,0,0.15849055292589465,0
f62f42fbbc35ac4b000282839c369f9a,2018-05-28 17:58:09,0,0.13490215596635755,0
b2fb15f025928415eebbfd3132b0dfbc,2018-05-28 18:01:46,0,0.28392395636282886,0
ef43444651cdedfaefc1123e4acd02aa,2018-05-28 18:09:57,0,0.07948734171108987,0
0f6b7fd8b1ca2b342b4629b5c8a4435b,2018-05-28 18:16:19,0,0.09785104005371446,0
083c350532e95d46b3c25b7c41b1ad63,2018-05-28 18:20:49,0,0.33551313822202566,1
65a05062e11f3e5121cd0e0723bf765d,2018-05-28 18:25:10,0,0.25988143795381585,0
360983d2dc93d0b53cf1dd482a1caa5d,2018-05-28 18:43:49,0,0.12925862155862197,0
a85ad381ff410bb40159e498feb30a13,2018-05-28 18:45:30,0,0.2594394742898649,0
1917dc45b0bd8e45ef7e5919e9c35c15,2018-05-28 18:47:40,0,0.34384245413031284,1
b6ee22c53f26ef8d97d96465c8899e16,2018-05-28 18:47:46,0,0.23068951909903596,0
a01a08ca0d8cf4c03ffd23029c091210,2018-05-28 18:56:39,0,0.027617398954989145,0
9c5dd45ca53ffa7f21772e36f950da8f,2018-05-28 18:57:16,0,0.20350510593619497,0
ca7e237e4817ee2e53f4e96da13dbf9a,2018-05-28 19:00:05,0,0.23231770366537632,0
c177bd75cb8bbff3f8ce6842201c7b6f,2018-05-28 19:04:30,0,0.1219229007632489,0
356725db39df6e32c250f1b4f1f78d9e,2018-05-28 19:07:44,0,0.45174863495649104,1
8ecf04501b91702b0c93522081cea66a,2018-05-28 19:14:49,0,0.05334533571910838,0
03a54d3b0f15ac01bad656997420d3bb,2018-05-28 19:15:19,0,0.3304028665603961,0
ffc49b9c9d666410e9ecdb0a3efadb9c,2018-05-28 19:29:49,0,0.09166734273537969,0
13f2f496cc080f4443dc54b93b75a968,2018-05-28 19:36:59,0,0.20437170330031768,0
e0ff4f042465bf3a83ab05b537d1c90e,2018-05-28 19:57:32,0,0.2616251448689023,0
a8a29ae9b3f2dc2e650dc520d7842041,2018-05-28 19:57:44,0,0.3380156169818528,1
761d24a47ebf005134bb75f8cde9c5b1,2018-05-28 19:59:52,0,0.33635397240607073,1
b636703317e3a173ebe3770beda32aea,2018-05-28 20:02:32,0,0.2961244540814493,0
a8f5ea0830ac9ffd1d2864434bcddb70,2018-05-28 20:21:30,0,0.030370096777906804,0
d0a376ad0575bef38f57ec1665a353ea,2018-05-28 20:34:13,0,0.29746577833769833,0
f46fb218fda36639dc39aa3025679a2b,2018-05-28 20:40:23,0,0.1823008007820251,0
a8a42525a528f4f3b6c343d8cfa0a374,2018-05-28 20:41:23,0,0.04720774874342525,0
bbfb434859fc673797c1040d267e342e,2018-05-28 20:43:51,0,0.3841579283651487,1
7010bfa704139424f4fff8baff27b7cc,2018-05-28 20:49:30,0,0.15923332471724266,0
8767f36960352a7d9b94e1857a45c981,2018-05-28 20:59:27,0,0.14928916102735304,0
2ee0dd09094bb9568b06bc1ffbe9f4ec,2018-05-28 21:02:23,0,0.1904843172653758,0
1e60cd113fd130d6384d74348f85b63c,2018-05-28 21:07:53,0,0.36083838888040687,1
267e7e0b0615d34fa4c39c0a97cee1d5,2018-05-28 21:16:13,0,0.3216964814372806,0
b230cdf7f5d8115711cbab88f4636406,2018-05-28 21:16:42,0,0.22567286511380216,0
a88a97b1f64733fb73f753a519db23b9,2018-05-28 21:16:48,0,0.271163978539874,0
09c6ca023de352874ee4fda218d19a81,2018-05-28 21:25:51,0,0.14978580017191215,0
c8c0e74f5426e74b812efe05eaab11a6,2018-05-28 21:30:24,0,0.18382410386203882,0
c5f30bdd01bc931c09429dc3bba5ac58,2018-05-28 21:38:55,0,0.43610355236838755,1
bbc13e09a09a77b4f6ea6a981a399473,2018-05-28 22:11:08,0,0.13232379987054896,0
6d0e0e8907efa53405051c14ba17f58e,2018-05-28 22:22:56,0,0.20092003311846657,0
558eca1d22374a40aa35c2d9f88573a3,2018-05-28 22:29:25,0,0.22225462507291616,0
bbff6155059675574b04a09d10cbb76c,2018-05-28 22:31:13,0,0.2826999686481996,0
185e7ea81e4cf0fc1d2f4e8e38e8e7e3,2018-05-28 22:39:59,0,0.09603636028427893,0
88147bfe4762e9d0e545871dbc994734,2018-05-28 23:06:44,0,0.260616613799331,0
f33bb10a8083242acc69681587de119f,2018-05-28 23:15:15,0,0.21619642354196336,0
060653209bfa61cf4b308a00e3861875,2018-05-28 23:18:32,0,0.28661450261612537,0
d23aab0e21efafc3216ce27c05565a96,2018-05-28 23:23:31,0,0.28907165099419274,0
1f18d6138f5af59adb5a379ea575d555,2018-05-29 00:08:35,0,0.09831337025893683,0
71394edb269e67b8431cc1c355cc53df,2018-05-29 00:14:52,0,0.11193400420304184,0
69b03f2aed38a9b622ddad0998b00ccb,2018-05-29 00:19:06,0,0.056863042004525424,0
d5b69ea836793de5711675fef3e119ac,2018-05-29 00:19:25,0,0.06755207058030198,0
5ae6d4878571e9513c93413ee5ea1fe2,2018-05-29 01:12:50,0,0.2784308538432095,0
119f1430154997cf2ea4e905667408d1,2018-05-29 02:29:23,0,0.3044494956333999,0
30ca6695cae8ac10c2431a366d30f0c2,2018-05-29 02:29:27,0,0.21451832212643882,0
41b58b6026bb03ba48125f0b42fd4b70,2018-05-29 02:50:57,0,0.1612768935562944,0
6e1199a328a9d52a7f04542ee9092ff1,2018-05-29 03:34:16,0,0.1989533316865381,0
9ff880794dc0a00ad4856e0de2c912f2,2018-05-29 05:07:54,0,0.028117018343379045,0
a60d615fe2a3b8581bc633e0cb72bdc6,2018-05-29 06:20:58,0,0.45112565049198405,1
089f9bfea8386f4b212e2145f7ad563b,2018-05-29 07:39:45,0,0.19410378778615667,0
63f5cc3a2a31c01c270d24d397a54274,2018-05-29 07:58:56,0,0.3247266633831557,0
b9f687bd75452f5a9050f0445c27b724,2018-05-29 08:00:01,0,0.022149747177602454,0
cb5c1ad1fb0068c83523238259a8e930,2018-05-29 08:10:45,0,0.35177263936034175,1
4ab8b7a8e23908984157974ae4ad6436,2018-05-29 08:17:20,0,0.27288716469636215,0
7e7ed851224124724e3058ab01051711,2018-05-29 08:20:32,0,0.3060134427563701,0
